,status,pnl,duration,dd,open,close,entry,exit,ddtms,ddv,created_at,side,tx,txi
311,closed,0.0022,33.0,-0.0033134664277080813,1660705920000.0,1660707900000,24045.0,23993.0,1660705920000.0,24072.5,2022-08-17 00:00:00,sell,1m,4
294,closed,0.0026,60.0,-0.009564139640570131,1660716000000.0,1660719600000,24267.5,24205.0,1660718640000.0,24436.5,2022-08-16 00:00:00,sell,1m,4
306,closed,0.0018,1.0,-0.00307718248113645,1660721100000.0,1660721160000,23680.0,23723.0,1660721100000.0,23650.0,2022-08-17 00:00:00,buy,1m,-4
307,closed,0.0023,1.0,-0.005320379366180893,1660721100000.0,1660721160000,23723.0,23776.5,1660721100000.0,23650.0,2022-08-17 00:00:00,buy,1m,-3
308,closed,0.0076,1.0,-0.012814626205284467,1660721100000.0,1660721160000,23776.5,23957.0,1660721100000.0,23650.0,2022-08-17 00:00:00,buy,1m,-2
305,closed,0.0052,13.0,-0.006756756756756757,1660738620000.0,1660739400000,23557.0,23680.0,1660738620000.0,23520.0,2022-08-17 00:00:00,buy,15m,-4
287,open,-0.2916,195019.0,-0.3490999536275874,1660743660000.0,1672444800000,23463.5,23721.0,1669067520000.0,15440.0,2022-08-16 00:00:00,buy,15m,-4
270,open,-0.2916,195019.0,-0.35688103965344886,1660743660000.0,1672444800000,23463.5,24008.0,1669067520000.0,15440.0,2022-08-15 00:00:00,buy,15m,-3
199,open,-0.2916,195019.0,-0.34631668077900085,1660743660000.0,1672444800000,23463.5,23620.0,1669067520000.0,15440.0,2022-08-11 00:00:00,buy,1m,-4
235,open,-0.2897,195013.0,-0.35489262137544914,1660744020000.0,1672444800000,23398.0,23934.0,1669067520000.0,15440.0,2022-08-13 00:00:00,buy,15m,-2
217,open,-0.2897,195013.0,-0.3467315422043579,1660744020000.0,1672444800000,23398.0,23635.0,1669067520000.0,15440.0,2022-08-12 00:00:00,buy,15m,-2
252,open,-0.2829,194637.0,-0.3521315877811346,1660766580000.0,1672444800000,23178.5,23832.0,1669067520000.0,15440.0,2022-08-14 00:00:00,buy,15m,-3
198,closed,0.0114,237.0,-0.01267926779892173,1660766580000.0,1660780800000,23200.0,23463.5,1660766580000.0,23166.0,2022-08-11 00:00:00,buy,15m,-2
324,closed,0.0061,5.0,-0.007247921551907909,1660782300000.0,1660782600000,23312.0,23455.0,1660782420000.0,23285.0,2022-08-18 00:00:00,buy,1m,-2
325,closed,0.0061,916.0,-0.011539121482498284,1660783440000.0,1660838400000,23455.0,23312.0,1660825380000.0,23581.0,2022-08-18 00:00:00,sell,1m,2
326,closed,0.004,38.0,-0.004711149008740141,1660817220000.0,1660819500000,23550.0,23455.0,1660817220000.0,23565.5,2022-08-18 00:00:00,sell,1m,3
323,closed,0.0021,7.0,-0.002916952642415923,1660840680000.0,1660841100000,23264.0,23312.0,1660841100000.0,23244.0,2022-08-18 00:00:00,buy,1m,-3
216,open,-0.2819,192998.0,-0.3401145397042482,1660864920000.0,1672444800000,23145.5,23398.0,1669067520000.0,15440.0,2022-08-12 00:00:00,buy,15m,-3
322,open,-0.2825,192998.0,-0.3363136176066025,1660864920000.0,1672444800000,23166.0,23264.0,1669067520000.0,15440.0,2022-08-18 00:00:00,buy,1m,-4
234,open,-0.2819,192998.0,-0.3401145397042482,1660864920000.0,1672444800000,23145.5,23398.0,1669067520000.0,15440.0,2022-08-13 00:00:00,buy,15m,-3
339,open,-0.2805,192951.0,-0.33531361659993975,1660867740000.0,1672444800000,23100.0,23229.0,1669067520000.0,15440.0,2022-08-19 00:00:00,buy,1m,-4
321,open,-0.2805,192951.0,-0.33350600017266685,1660867740000.0,1672444800000,23099.0,23166.0,1669067520000.0,15440.0,2022-08-18 00:00:00,buy,1h,-2
197,open,-0.2781,192949.0,-0.33448275862068966,1660867860000.0,1672444800000,23023.0,23200.0,1669067520000.0,15440.0,2022-08-11 00:00:00,buy,15m,-3
286,open,-0.2672,192569.0,-0.3419566560828521,1660890660000.0,1672444800000,22679.5,23463.5,1669067520000.0,15440.0,2022-08-16 00:00:00,buy,1h,-2
304,open,-0.2672,192569.0,-0.3445684934414399,1660890660000.0,1672444800000,22679.5,23557.0,1669067520000.0,15440.0,2022-08-17 00:00:00,buy,1h,-2
320,closed,0.0185,35843.0,-0.18491921639862494,1660891020000.0,1663041600000,22225.91,22637.02,1662517440000.0,18451.0,2022-08-18 00:00:00,buy,1h,-3
269,open,-0.262,192563.0,-0.3419566560828521,1660891020000.0,1672444800000,22521.0,23463.5,1669067520000.0,15440.0,2022-08-15 00:00:00,buy,15m,-4
155,closed,0.0002,34163.0,-0.17445190156599552,1660891020000.0,1662940800000,22345.5,22350.0,1662517440000.0,18451.0,2022-08-09 00:00:00,buy,1h,-2
156,closed,0.0162,36323.0,-0.18757430320109197,1660891020000.0,1663070400000,22350.0,22711.0,1662517440000.0,18451.0,2022-08-09 00:00:00,buy,15m,-4
250,closed,0.0077,35843.0,-0.180720216686648,1660891020000.0,1663041600000,22350.0,22521.0,1662517440000.0,18451.0,2022-08-14 00:00:00,buy,1h,-2
251,open,-0.262,192563.0,-0.3338654356407878,1660891020000.0,1672444800000,22521.0,23178.5,1669067520000.0,15440.0,2022-08-14 00:00:00,buy,15m,-4
233,open,-0.262,192563.0,-0.3329156855544274,1660891020000.0,1672444800000,22521.0,23145.5,1669067520000.0,15440.0,2022-08-13 00:00:00,buy,15m,-4
232,closed,0.0077,35843.0,-0.180720216686648,1660891020000.0,1663041600000,22350.0,22521.0,1662517440000.0,18451.0,2022-08-13 00:00:00,buy,1h,-2
134,closed,0.0002,34163.0,-0.17445190156599552,1660891020000.0,1662940800000,22345.5,22350.0,1662517440000.0,18451.0,2022-08-08 00:00:00,buy,1h,-2
338,closed,0.0157,35843.0,-0.18495450128103189,1660891020000.0,1663041600000,22288.63,22638.0,1662517440000.0,18451.0,2022-08-19 00:00:00,buy,1h,-3
113,closed,0.0147,36083.0,-0.18644590930135144,1660891020000.0,1663056000000,22350.0,22679.5,1662517440000.0,18451.0,2022-08-07 00:00:00,buy,15m,-4
135,closed,0.0147,36083.0,-0.18644590930135144,1660891020000.0,1663056000000,22350.0,22679.5,1662517440000.0,18451.0,2022-08-08 00:00:00,buy,15m,-4
176,closed,0.0138,36323.0,-0.18771736737838432,1660891020000.0,1663070400000,22406.5,22715.0,1662517440000.0,18451.0,2022-08-10 00:00:00,buy,15m,-4
112,closed,0.0002,34163.0,-0.17445190156599552,1660891020000.0,1662940800000,22345.5,22350.0,1662517440000.0,18451.0,2022-08-07 00:00:00,buy,1h,-2
74,closed,0.0049,34643.0,-0.17844023420976468,1660891020000.0,1662969600000,22350.0,22458.5,1662517440000.0,18451.0,2022-08-05 00:00:00,buy,1m,-4
75,closed,0.0024,35843.0,-0.18039267945984364,1660891020000.0,1663041600000,22458.5,22512.0,1662517440000.0,18451.0,2022-08-05 00:00:00,buy,1m,-3
76,closed,0.0085,36083.0,-0.18728802360921465,1660891020000.0,1663056000000,22512.0,22703.0,1662517440000.0,18451.0,2022-08-05 00:00:00,buy,1m,-2
195,closed,0.0079,35843.0,-0.180720216686648,1660891020000.0,1663041600000,22345.5,22521.0,1662517440000.0,18451.0,2022-08-11 00:00:00,buy,1h,-2
196,open,-0.262,192563.0,-0.329366285888025,1660891020000.0,1672444800000,22521.0,23023.0,1669067520000.0,15440.0,2022-08-11 00:00:00,buy,15m,-4
215,open,-0.262,192563.0,-0.3329156855544274,1660891020000.0,1672444800000,22521.0,23145.5,1669067520000.0,15440.0,2022-08-12 00:00:00,buy,15m,-4
214,closed,0.0077,35843.0,-0.180720216686648,1660891020000.0,1663041600000,22350.0,22521.0,1662517440000.0,18451.0,2022-08-12 00:00:00,buy,1h,-2
93,closed,0.0147,36083.0,-0.18644590930135144,1660891020000.0,1663056000000,22350.0,22679.5,1662517440000.0,18451.0,2022-08-06 00:00:00,buy,15m,-4
175,closed,0.0027,34643.0,-0.17653359516211814,1660891020000.0,1662969600000,22345.5,22406.5,1662517440000.0,18451.0,2022-08-10 00:00:00,buy,1h,-2
285,closed,0.0147,34162.0,-0.16984276459321576,1660891080000.0,1662940800000,21903.0,22225.91,1662517440000.0,18451.0,2022-08-16 00:00:00,buy,1h,-3
92,closed,0.0224,34162.0,-0.17445190156599552,1660891080000.0,1662940800000,21860.0,22350.0,1662517440000.0,18451.0,2022-08-06 00:00:00,buy,1h,-2
55,closed,0.0593,35842.0,-0.18504449990062058,1660891080000.0,1663041600000,21374.0,22640.5,1662517440000.0,18451.0,2022-08-04 00:00:00,buy,1h,-2
303,closed,0.0147,34162.0,-0.16984276459321576,1660891080000.0,1662940800000,21903.0,22225.91,1662517440000.0,18451.0,2022-08-17 00:00:00,buy,1h,-3
73,closed,0.0224,34162.0,-0.17445190156599552,1660891080000.0,1662940800000,21860.0,22350.0,1662517440000.0,18451.0,2022-08-05 00:00:00,buy,1h,-2
20,closed,0.0303,5.0,-0.04180005903321754,1660891080000.0,1660891380000,21374.0,22021.5,1660891140000.0,21101.0,2022-08-02 00:00:00,buy,1h,-2
21,closed,0.0158,34162.0,-0.1751346759952612,1660891080000.0,1662940800000,22021.5,22368.5,1662517440000.0,18451.0,2022-08-02 00:00:00,buy,1h,2
39,closed,0.0593,35842.0,-0.18504449990062058,1660891080000.0,1663041600000,21374.0,22640.5,1662517440000.0,18451.0,2022-08-03 00:00:00,buy,1h,-2
337,closed,0.0176,22.0,-0.04352437764038224,1660891080000.0,1660892400000,21679.5,22061.2,1660891140000.0,21101.0,2022-08-19 00:00:00,buy,1h,-4
4,closed,0.0478,34162.0,-0.1751346759952612,1660891080000.0,1662940800000,21347.5,22368.5,1662517440000.0,18451.0,2022-08-01 00:00:00,buy,15m,-3
268,closed,0.0077,22.0,-0.04393087993156508,1660891080000.0,1660892400000,21903.0,22070.58,1660891140000.0,21101.0,2022-08-15 00:00:00,buy,1h,-3
319,closed,0.0147,3.0,-0.0408252693744113,1660891080000.0,1660891260000,21679.5,21999.12,1660891140000.0,21101.0,2022-08-18 00:00:00,buy,1h,-4
231,closed,0.0367,1.0,-0.036615988677350136,1660891140000.0,1660891200000,21126.84,21903.0,1660891140000.0,21101.0,2022-08-13 00:00:00,buy,1h,-3
213,closed,0.0367,1.0,-0.036615988677350136,1660891140000.0,1660891200000,21126.84,21903.0,1660891140000.0,21101.0,2022-08-12 00:00:00,buy,1h,-3
133,closed,0.0455,33244.0,-0.15743433709658933,1660946160000.0,1662940800000,20946.52,21898.59,1662517440000.0,18451.0,2022-08-08 00:00:00,buy,1h,-3
154,closed,0.0455,33244.0,-0.15743433709658933,1660946160000.0,1662940800000,20946.52,21898.59,1662517440000.0,18451.0,2022-08-09 00:00:00,buy,1h,-3
174,closed,0.0455,33244.0,-0.15743433709658933,1660946160000.0,1662940800000,20946.52,21898.59,1662517440000.0,18451.0,2022-08-10 00:00:00,buy,1h,-3
111,closed,0.0455,33244.0,-0.15743433709658933,1660946160000.0,1662940800000,20946.52,21898.59,1662517440000.0,18451.0,2022-08-07 00:00:00,buy,1h,-3
194,closed,0.0455,33244.0,-0.15743433709658933,1660946160000.0,1662940800000,20946.52,21898.59,1662517440000.0,18451.0,2022-08-11 00:00:00,buy,1h,-3
249,closed,0.0457,33244.0,-0.15760398118979135,1660946160000.0,1662940800000,20946.52,21903.0,1662517440000.0,18451.0,2022-08-14 00:00:00,buy,1h,-3
3,closed,0.0263,247.0,-0.027778428387398992,1660953180000.0,1660968000000,20800.5,21347.5,1660953300000.0,20754.5,2022-08-01 00:00:00,buy,15m,-4
355,closed,0.0177,1160.0,-0.029415307523669564,1660956000000.0,1661025600000,21129.0,20754.5,1660978800000.0,21365.0,2022-08-20 00:00:00,sell,1m,-3
356,closed,0.0076,70.0,-0.011169482701500307,1660978200000.0,1660982400000,21290.5,21129.0,1660978800000.0,21365.0,2022-08-20 00:00:00,sell,1m,-2
354,closed,0.018,58.0,-0.018883998296180603,1661029320000.0,1661032800000,20754.5,21129.0,1661029320000.0,20730.0,2022-08-20 00:00:00,buy,1m,-4
372,closed,0.0061,1918.0,-0.036180689359880114,1661040120000.0,1661155200000,21148.0,21019.5,1661115120000.0,21780.0,2022-08-21 00:00:00,sell,1m,2
373,closed,0.0042,219.0,-0.00751844146018536,1661041260000.0,1661054400000,21237.0,21148.0,1661050140000.0,21307.0,2022-08-21 00:00:00,sell,1m,3
357,closed,0.0047,20.0,-0.00890068340339588,1661069400000.0,1661070600000,21390.5,21290.5,1661069460000.0,21480.0,2022-08-20 00:00:00,sell,1m,2
374,closed,0.005,1190.0,-0.025568583133210906,1661069400000.0,1661140800000,21343.0,21237.0,1661115120000.0,21780.0,2022-08-21 00:00:00,sell,1m,4
358,closed,0.0038,1.0,-0.0041841004184100415,1661069460000.0,1661069520000,21471.5,21390.5,1661069460000.0,21480.0,2022-08-20 00:00:00,sell,1m,3
359,closed,0.008,7.0,-0.014367883007707891,1661115120000.0,1661115540000,21645.0,21471.5,1661115120000.0,21780.0,2022-08-20 00:00:00,sell,1m,4
389,closed,0.0073,2153.0,-0.03397170182710789,1661126820000.0,1661256000000,21435.5,21591.5,1661156340000.0,20858.0,2022-08-22 00:00:00,buy,1m,-2
388,closed,0.0035,20.0,-0.0037554524037227963,1661130600000.0,1661131800000,21361.5,21435.5,1661130660000.0,21355.0,2022-08-22 00:00:00,buy,1m,-3
387,closed,0.0047,273.0,-0.023570442150598038,1661153220000.0,1661169600000,21262.0,21361.5,1661156340000.0,20858.0,2022-08-22 00:00:00,buy,1m,-4
371,closed,0.0061,43.0,-0.013712880650652544,1661155320000.0,1661157900000,21019.5,21148.0,1661156340000.0,20858.0,2022-08-21 00:00:00,buy,1m,-2
370,closed,0.0034,19.0,-0.00768334165893575,1661155860000.0,1661157000000,20948.5,21019.5,1661156340000.0,20858.0,2022-08-21 00:00:00,buy,1m,-3
409,closed,0.0098,434.0,-0.030318506825146252,1661215560000.0,1661241600000,21330.0,21538.0,1661235060000.0,20885.0,2022-08-23 00:00:00,buy,1m,3
408,closed,0.0038,33.0,-0.0037974683544303796,1661220720000.0,1661222700000,21250.0,21330.0,1661220720000.0,21249.0,2022-08-23 00:00:00,buy,1m,2
407,closed,0.0064,94.0,-0.017176470588235293,1661232360000.0,1661238000000,21114.0,21250.0,1661235060000.0,20885.0,2022-08-23 00:00:00,buy,1m,-2
406,closed,0.0036,88.0,-0.010845884247418775,1661232720000.0,1661238000000,21038.0,21114.0,1661235060000.0,20885.0,2022-08-23 00:00:00,buy,1m,-3
405,closed,0.0039,24.0,-0.005109801311911778,1661232960000.0,1661234400000,20955.5,21038.0,1661233560000.0,20930.5,2022-08-23 00:00:00,buy,1m,-4
410,closed,0.0097,11.0,-0.011017346460384434,1661248140000.0,1661248800000,21538.0,21330.0,1661248140000.0,21565.0,2022-08-23 00:00:00,sell,1m,4
390,closed,0.0072,59.0,-0.011336334585150801,1661263260000.0,1661266800000,21591.5,21435.5,1661263920000.0,21678.5,2022-08-22 00:00:00,sell,1m,2
428,closed,0.0032,15.0,-0.004102659735658174,1661299200000.0,1661300100000,21518.0,21449.5,1661300040000.0,21537.5,2022-08-24 00:00:00,sell,1m,2
427,closed,0.0032,691.0,-0.01763639743470583,1661300940000.0,1661342400000,21449.5,21518.0,1661309640000.0,21138.5,2022-08-24 00:00:00,buy,1m,-2
426,closed,0.0016,205.0,-0.014499172474882865,1661301300000.0,1661313600000,21415.0,21449.5,1661309640000.0,21138.5,2022-08-24 00:00:00,buy,1m,-3
425,closed,0.0036,8.0,-0.004109269203829092,1661301420000.0,1661301900000,21339.0,21415.0,1661301900000.0,21327.0,2022-08-24 00:00:00,buy,1m,-4
424,closed,0.0042,16.0,-0.00815408407141853,1661305440000.0,1661306400000,21250.0,21339.0,1661305860000.0,21165.0,2022-08-24 00:00:00,buy,15m,-2
429,closed,0.0033,272.0,-0.016823124825727297,1661354880000.0,1661371200000,21589.5,21518.0,1661357400000.0,21880.0,2022-08-24 00:00:00,sell,1m,3
391,closed,0.0042,235.0,-0.013361739573443254,1661357100000.0,1661371200000,21682.5,21591.5,1661357400000.0,21880.0,2022-08-22 00:00:00,sell,1m,3
430,closed,0.0028,235.0,-0.01345561499803145,1661357100000.0,1661371200000,21650.0,21589.5,1661357400000.0,21880.0,2022-08-24 00:00:00,sell,1m,4
392,closed,0.0045,21.0,-0.009108728237057535,1661357340000.0,1661358600000,21780.0,21682.5,1661357400000.0,21880.0,2022-08-22 00:00:00,sell,1m,4
444,closed,0.0042,30.0,-0.006436116876151389,1661385600000.0,1661387400000,21351.0,21441.5,1661386500000.0,21303.5,2022-08-25 00:00:00,buy,1m,-4
445,closed,0.0042,1640.0,-0.021497822116060137,1661388000000.0,1661486400000,21441.5,21351.0,1661414760000.0,21810.0,2022-08-25 00:00:00,sell,1m,-3
446,closed,0.0051,89.0,-0.00909451297717044,1661391060000.0,1661396400000,21551.0,21441.5,1661391300000.0,21636.5,2022-08-25 00:00:00,sell,1m,-2
447,closed,0.0053,344.0,-0.012018003804927846,1661408160000.0,1661428800000,21665.5,21551.0,1661414760000.0,21810.0,2022-08-25 00:00:00,sell,1m,2
448,closed,0.0041,60.0,-0.006669589900994669,1661414400000.0,1661418000000,21755.0,21665.5,1661414760000.0,21810.0,2022-08-25 00:00:00,sell,1m,3
464,closed,0.0036,120.0,-0.007665585919407133,1661472000000.0,1661479200000,21512.5,21590.0,1661475120000.0,21424.5,2022-08-26 00:00:00,buy,1m,-2
463,closed,0.0011,8.0,-0.0038349796629866357,1661472420000.0,1661472900000,21488.5,21512.5,1661472600000.0,21430.0,2022-08-26 00:00:00,buy,1m,-3
465,closed,0.0036,102.0,-0.003974433468913422,1661480280000.0,1661486400000,21590.0,21512.5,1661480460000.0,21598.0,2022-08-26 00:00:00,sell,1m,2
462,closed,0.0031,395.0,-0.018242315657212,1661491500000.0,1661515200000,21421.5,21488.5,1661512080000.0,21096.5,2022-08-26 00:00:00,buy,1m,-4
461,closed,0.0098,52.0,-0.015171673318861892,1661512080000.0,1661515200000,21214.5,21421.5,1661512080000.0,21096.5,2022-08-26 00:00:00,buy,15m,-2
460,closed,0.0048,1.0,-0.005562233378114026,1661512080000.0,1661512140000,21114.0,21214.5,1661512080000.0,21096.5,2022-08-26 00:00:00,buy,15m,-3
466,closed,0.0017,1.0,-0.0066929133858267716,1661517000000.0,1661517060000,21626.0,21590.0,1661517000000.0,21734.5,2022-08-26 00:00:00,sell,1m,3
468,closed,0.0007,1.0,-0.0030921887619706936,1661517000000.0,1661517060000,21682.5,21667.5,1661517000000.0,21734.5,2022-08-26 00:00:00,sell,15m,3
467,closed,0.0019,1.0,-0.005017109035420328,1661517000000.0,1661517060000,21667.5,21626.0,1661517000000.0,21734.5,2022-08-26 00:00:00,sell,1m,4
423,closed,0.0108,19980.0,-0.13171764705882352,1661526000000.0,1662724800000,21022.0,21250.0,1662517440000.0,18451.0,2022-08-24 00:00:00,buy,15m,-3
443,closed,0.0157,20220.0,-0.13582501990539084,1661526000000.0,1662739200000,21022.0,21351.0,1662517440000.0,18451.0,2022-08-25 00:00:00,buy,15m,-2
442,closed,0.0079,19736.0,-0.12230044715060413,1661526240000.0,1662710400000,20858.0,21022.0,1662517440000.0,18451.0,2022-08-25 00:00:00,buy,15m,-3
441,closed,0.0062,9.0,-0.01200978041998274,1661526900000.0,1661527440000,20730.0,20858.0,1661526960000.0,20607.5,2022-08-25 00:00:00,buy,15m,-4
369,closed,0.0105,19725.0,-0.11922094660715564,1661526900000.0,1662710400000,20730.0,20948.5,1662517440000.0,18451.0,2022-08-21 00:00:00,buy,1m,-4
422,closed,0.0141,19725.0,-0.12230044715060413,1661526900000.0,1662710400000,20730.0,21022.0,1662517440000.0,18451.0,2022-08-24 00:00:00,buy,15m,-4
386,closed,0.0257,19965.0,-0.13220769447841219,1661526900000.0,1662724800000,20730.0,21262.0,1662517440000.0,18451.0,2022-08-22 00:00:00,buy,15m,-4
404,closed,0.0109,19725.0,-0.11951516308367732,1661526900000.0,1662710400000,20730.0,20955.5,1662517440000.0,18451.0,2022-08-23 00:00:00,buy,15m,-4
459,closed,0.0185,19725.0,-0.12612484607369517,1661526900000.0,1662710400000,20730.0,21114.0,1662517440000.0,18451.0,2022-08-26 00:00:00,buy,15m,-4
72,closed,0.039,20444.0,-0.13872136228690923,1661526960000.0,1662753600000,20619.2,21422.8,1662517440000.0,18451.0,2022-08-05 00:00:00,buy,1h,-3
91,closed,0.039,20444.0,-0.13872136228690923,1661526960000.0,1662753600000,20619.2,21422.8,1662517440000.0,18451.0,2022-08-06 00:00:00,buy,1h,-3
302,closed,0.0623,21408.0,-0.14891948615051084,1661555520000.0,1662840000000,20408.8,21679.5,1662517440000.0,18451.0,2022-08-17 00:00:00,buy,1h,-4
54,closed,0.0338,19247.0,-0.11913768969738173,1661555580000.0,1662710400000,20261.01,20946.52,1662517440000.0,18451.0,2022-08-04 00:00:00,buy,1h,-3
479,closed,0.0081,211.0,-0.013990540204132438,1661560140000.0,1661572800000,20250.0,20085.0,1661560380000.0,20366.0,2022-08-27 00:00:00,sell,1m,-3
284,closed,0.0802,21053.0,-0.14891948615051084,1661576820000.0,1662840000000,20070.27,21679.5,1662517440000.0,18451.0,2022-08-16 00:00:00,buy,1h,-4
230,closed,0.0419,18893.0,-0.11765240353761555,1661576820000.0,1662710400000,20070.27,20911.26,1662517440000.0,18451.0,2022-08-13 00:00:00,buy,1h,-4
248,closed,0.033,18653.0,-0.11005663495199385,1661576820000.0,1662696000000,20070.27,20732.78,1662517440000.0,18451.0,2022-08-14 00:00:00,buy,1h,-4
173,closed,0.033,18653.0,-0.11005663495199385,1661576820000.0,1662696000000,20070.27,20732.78,1662517440000.0,18451.0,2022-08-10 00:00:00,buy,1h,-4
212,closed,0.0419,18893.0,-0.11765240353761555,1661576820000.0,1662710400000,20070.27,20911.26,1662517440000.0,18451.0,2022-08-12 00:00:00,buy,1h,-4
110,closed,0.033,18653.0,-0.11005663495199385,1661576820000.0,1662696000000,20070.27,20732.78,1662517440000.0,18451.0,2022-08-07 00:00:00,buy,1h,-4
478,closed,0.0082,113.0,-0.016790123456790124,1661576820000.0,1661583600000,20085.0,20250.0,1661577240000.0,19910.0,2022-08-27 00:00:00,buy,1m,-4
193,closed,0.033,18653.0,-0.11005663495199385,1661576820000.0,1662696000000,20070.27,20732.78,1662517440000.0,18451.0,2022-08-11 00:00:00,buy,1h,-4
267,closed,0.0802,21053.0,-0.14891948615051084,1661576820000.0,1662840000000,20070.27,21679.5,1662517440000.0,18451.0,2022-08-15 00:00:00,buy,1h,-4
153,closed,0.033,18653.0,-0.11005663495199385,1661576820000.0,1662696000000,20070.27,20732.78,1662517440000.0,18451.0,2022-08-09 00:00:00,buy,1h,-4
132,closed,0.033,18653.0,-0.11005663495199385,1661576820000.0,1662696000000,20070.27,20732.78,1662517440000.0,18451.0,2022-08-08 00:00:00,buy,1h,-4
2,closed,0.0214,3527.0,-0.042850716402519834,1661577180000.0,1661788800000,19957.7,20384.49,1661731020000.0,19511.0,2022-08-01 00:00:00,buy,1h,-3
71,closed,0.0291,2900.0,-0.043990827486182396,1661614800000.0,1661788800000,19831.16,20408.8,1661731020000.0,19511.0,2022-08-05 00:00:00,buy,1h,-4
90,closed,0.0279,2900.0,-0.043990827486182396,1661614800000.0,1661788800000,19855.42,20408.8,1661731020000.0,19511.0,2022-08-06 00:00:00,buy,1h,-4
499,closed,0.0019,60.0,-0.00700363890135088,1661644800000.0,1661648400000,20022.0,20061.0,1661647740000.0,19920.5,2022-08-28 00:00:00,buy,1m,2
500,closed,0.0019,10.0,-0.002172610128858256,1661649600000.0,1661650200000,20061.0,20022.0,1661649660000.0,20065.5,2022-08-28 00:00:00,sell,1m,3
